year,month,day,date,state,country,continent,subcontinent,fake_count,real_count
2017,10.0,17.0,2017-10-17,Pakistan,Pakistan,Asia,Southern Asia,23.0,33.0
2017,10.0,17.0,2017-10-17,Panama,Panama,Americas,Central America,1.0,1.0
2017,10.0,17.0,2017-10-17,Paris,France,Europe,Western Europe,5.0,0.0
2017,10.0,17.0,2017-10-17,Pennsylvania,United States of America,Americas,Northern America,2.0,0.0
2017,10.0,17.0,2017-10-17,Poland,Poland,Europe,Eastern Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,Pyongyang,Korea (Democratic People's Republic of),Asia,Eastern Asia,7.0,3.0
2017,10.0,17.0,2017-10-17,Qatar,Qatar,Asia,Western Asia,2.0,0.0
2017,10.0,17.0,2017-10-17,Russian Federation,Russian Federation,Europe,Eastern Europe,30.0,2.0
2017,10.0,17.0,2017-10-17,Salman City,Bahrain,Asia,Western Asia,1.0,0.0
2017,10.0,17.0,2017-10-17,Saudi Arabia,Saudi Arabia,Asia,Western Asia,2.0,0.0
2017,10.0,17.0,2017-10-17,Seoul,Korea (Republic of),Asia,Eastern Asia,5.0,1.0
2017,10.0,17.0,2017-10-17,Serbia,Serbia,Europe,Southern Europe,5.0,0.0
2017,10.0,17.0,2017-10-17,Somalia,Somalia,Africa,Eastern Africa,4.0,0.0
2017,10.0,17.0,2017-10-17,South Africa,South Africa,Africa,Southern Africa,9.0,0.0
2017,10.0,17.0,2017-10-17,South Carolina,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,17.0,2017-10-17,Spain,Spain,Europe,Southern Europe,6.0,0.0
2017,10.0,17.0,2017-10-17,State Of Sao Paulo,Brazil,Americas,South America,1.0,0.0
2017,10.0,17.0,2017-10-17,Sudan,Sudan,Africa,Northern Africa,1.0,0.0
2017,10.0,17.0,2017-10-17,Switzerland,Switzerland,Europe,Western Europe,2.0,0.0
2017,10.0,17.0,2017-10-17,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,31.0,1.0
2017,10.0,17.0,2017-10-17,"Taiwan, Province of China","Taiwan, Province of China",Asia,Eastern Asia,2.0,0.0
2017,10.0,17.0,2017-10-17,Tennessee,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,17.0,2017-10-17,Texas,United States of America,Americas,Northern America,1.0,2.0
2017,10.0,17.0,2017-10-17,Tibet,China,Asia,Eastern Asia,6.0,0.0
2017,10.0,17.0,2017-10-17,Tokyo,Japan,Asia,Eastern Asia,5.0,0.0
2017,10.0,17.0,2017-10-17,Turkey,Turkey,Asia,Western Asia,5.0,0.0
2017,10.0,17.0,2017-10-17,Ukraine,Ukraine,Europe,Eastern Europe,1.0,0.0
2017,10.0,17.0,2017-10-17,United Arab Emirates,United Arab Emirates,Asia,Western Asia,2.0,0.0
2017,10.0,17.0,2017-10-17,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,27.0,2.0
2017,10.0,17.0,2017-10-17,United States of America,United States of America,Americas,Northern America,4.0,6.0
2017,10.0,17.0,2017-10-17,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,South America,15.0,0.0
2017,10.0,17.0,2017-10-17,Viet Nam,Viet Nam,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,17.0,2017-10-17,Virginia,United States of America,Americas,Northern America,1.0,2.0
2017,10.0,17.0,2017-10-17,Wellington,New Zealand,Oceania,Australia and New Zealand,2.0,0.0
2017,10.0,17.0,2017-10-17,Yemen,Yemen,Asia,Western Asia,5.0,1.0
2017,10.0,17.0,2017-10-17,Ä°stanbul,Turkey,Asia,Western Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,10115 Berlin,Germany,Europe,Western Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Afghanistan,Afghanistan,Asia,Southern Asia,16.0,9.0
2017,10.0,18.0,2017-10-18,Alabama,United States of America,Americas,Northern America,0.0,1.0
2017,10.0,18.0,2017-10-18,Alberta,Canada,Americas,Northern America,1.0,0.0
2017,10.0,18.0,2017-10-18,Alland,Austria,Europe,Western Europe,0.0,1.0
2017,10.0,18.0,2017-10-18,Ankara,Turkey,Asia,Western Asia,3.0,0.0
2017,10.0,18.0,2017-10-18,Argentina,Argentina,Americas,South America,0.0,3.0
2017,10.0,18.0,2017-10-18,Arizona,United States of America,Americas,Northern America,0.0,1.0
2017,10.0,18.0,2017-10-18,Australia,Australia,Oceania,Australia and New Zealand,7.0,0.0
2017,10.0,18.0,2017-10-18,Austria,Austria,Europe,Western Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Baghdad Governorate,Iraq,Asia,Western Asia,23.0,0.0
2017,10.0,18.0,2017-10-18,Beijing,China,Asia,Eastern Asia,19.0,3.0
2017,10.0,18.0,2017-10-18,Beirut,Lebanon,Asia,Western Asia,9.0,0.0
2017,10.0,18.0,2017-10-18,Belgium,Belgium,Europe,Western Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Belgrade,Serbia,Europe,Southern Europe,7.0,0.0
2017,10.0,18.0,2017-10-18,Berlin,Germany,Europe,Western Europe,5.0,0.0
2017,10.0,18.0,2017-10-18,Brasilia - Federal District,Brazil,Americas,South America,0.0,1.0
2017,10.0,18.0,2017-10-18,Brussels,Belgium,Europe,Western Europe,33.0,0.0
2017,10.0,18.0,2017-10-18,Burundi,Burundi,Africa,Eastern Africa,1.0,0.0
2017,10.0,18.0,2017-10-18,Cairo Governorate,Egypt,Africa,Northern Africa,2.0,0.0
2017,10.0,18.0,2017-10-18,California,United States of America,Americas,Northern America,3.0,0.0
2017,10.0,18.0,2017-10-18,Canada,Canada,Americas,Northern America,7.0,0.0
2017,10.0,18.0,2017-10-18,Capital District,Venezuela (Bolivarian Republic of),Americas,South America,1.0,0.0
2017,10.0,18.0,2017-10-18,Catalonia,Spain,Europe,Southern Europe,2.0,0.0
2017,10.0,18.0,2017-10-18,China,China,Asia,Eastern Asia,49.0,4.0
2017,10.0,18.0,2017-10-18,Damascus,Syrian Arab Republic,Asia,Western Asia,2.0,0.0
2017,10.0,18.0,2017-10-18,Delhi,India,Asia,Southern Asia,2.0,0.0
2017,10.0,18.0,2017-10-18,District of Columbia,United States of America,Americas,Northern America,61.0,9.0
2017,10.0,18.0,2017-10-18,Egypt,Egypt,Africa,Northern Africa,3.0,0.0
2017,10.0,18.0,2017-10-18,Eurasia,Europe,Europe,Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Federal Territory Of Kuala Lumpur,Malaysia,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Florida,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,18.0,2017-10-18,France,France,Europe,Western Europe,20.0,0.0
2017,10.0,18.0,2017-10-18,Frankfurt,Germany,Europe,Western Europe,2.0,0.0
2017,10.0,18.0,2017-10-18,Georgia,Georgia,Asia,Western Asia,3.0,0.0
2017,10.0,18.0,2017-10-18,Germany,Germany,Europe,Western Europe,19.0,1.0
2017,10.0,18.0,2017-10-18,Guangdong Province,China,Asia,Eastern Asia,2.0,0.0
2017,10.0,18.0,2017-10-18,Haiti,Haiti,Americas,Caribbean,2.0,0.0
2017,10.0,18.0,2017-10-18,Hong Kong,Hong Kong,Asia,Eastern Asia,10.0,0.0
2017,10.0,18.0,2017-10-18,Hungary,Hungary,Europe,Eastern Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Iceland,Iceland,Europe,Northern Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Illinois,United States of America,Americas,Northern America,5.0,0.0
2017,10.0,18.0,2017-10-18,India,India,Asia,Southern Asia,7.0,0.0
2017,10.0,18.0,2017-10-18,Indonesia,Indonesia,Asia,South-Eastern Asia,2.0,0.0
2017,10.0,18.0,2017-10-18,Iowa,United States of America,Americas,Northern America,5.0,0.0
2017,10.0,18.0,2017-10-18,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,85.0,0.0
2017,10.0,18.0,2017-10-18,Iraq,Iraq,Asia,Western Asia,46.0,0.0
2017,10.0,18.0,2017-10-18,Israel,Israel,Asia,Western Asia,17.0,0.0
2017,10.0,18.0,2017-10-18,Italy,Italy,Europe,Southern Europe,5.0,0.0
2017,10.0,18.0,2017-10-18,Jakarta,Indonesia,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Jamaica,Jamaica,Americas,Caribbean,1.0,0.0
2017,10.0,18.0,2017-10-18,Japan,Japan,Asia,Eastern Asia,8.0,1.0
2017,10.0,18.0,2017-10-18,Jerusalem,Israel,Asia,Western Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Johannesburg,South Africa,Africa,Southern Africa,2.0,0.0
2017,10.0,18.0,2017-10-18,Kabul,Afghanistan,Asia,Southern Asia,2.0,0.0
2017,10.0,18.0,2017-10-18,Kavala,Greece,Europe,Southern Europe,2.0,0.0
2017,10.0,18.0,2017-10-18,Kenya,Kenya,Africa,Eastern Africa,6.0,0.0
2017,10.0,18.0,2017-10-18,Kirkuk Governorate,Iraq,Asia,Western Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,41.0,0.0
2017,10.0,18.0,2017-10-18,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,23.0,0.0
2017,10.0,18.0,2017-10-18,Kosovo,Albania,Europe,Southern Europe,4.0,0.0
2017,10.0,18.0,2017-10-18,Kurdistan Region,Iraq,Asia,Western Asia,5.0,0.0
2017,10.0,18.0,2017-10-18,Lanao Del Sur,Philippines,Asia,South-Eastern Asia,4.0,0.0
2017,10.0,18.0,2017-10-18,Lebanon,Lebanon,Asia,Western Asia,11.0,0.0
2017,10.0,18.0,2017-10-18,Liberia,Liberia,Africa,Western Africa,3.0,0.0
2017,10.0,18.0,2017-10-18,Libya,Libya,Africa,Northern Africa,1.0,0.0
2017,10.0,18.0,2017-10-18,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,9.0,2.0
2017,10.0,18.0,2017-10-18,Lublin,Poland,Europe,Eastern Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Madrid,Spain,Europe,Southern Europe,11.0,0.0
2017,10.0,18.0,2017-10-18,Massachusetts,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,18.0,2017-10-18,Metro Manila,Philippines,Asia,South-Eastern Asia,3.0,0.0
2017,10.0,18.0,2017-10-18,Metropolitan City Of Rome Capital,Italy,Europe,Southern Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Missouri,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,18.0,2017-10-18,Moscow,Russian Federation,Europe,Eastern Europe,10.0,5.0
2017,10.0,18.0,2017-10-18,Myanmar,Myanmar,Asia,South-Eastern Asia,14.0,0.0
2017,10.0,18.0,2017-10-18,Nairobi,Kenya,Africa,Eastern Africa,1.0,0.0
2017,10.0,18.0,2017-10-18,Netherlands,Netherlands,Europe,Western Europe,4.0,0.0
2017,10.0,18.0,2017-10-18,New York,United States of America,Americas,Northern America,8.0,2.0
2017,10.0,18.0,2017-10-18,New Zealand,New Zealand,Oceania,Australia and New Zealand,18.0,0.0
2017,10.0,18.0,2017-10-18,Nineveh Governorate,Iraq,Asia,Western Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,North Africa,North Africa,Africa,Northern Africa,1.0,0.0
2017,10.0,18.0,2017-10-18,North Carolina,United States of America,Americas,Northern America,3.0,2.0
2017,10.0,18.0,2017-10-18,Ohio,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,18.0,2017-10-18,Ontario,Canada,Americas,Northern America,4.0,0.0
2017,10.0,18.0,2017-10-18,Pakistan,Pakistan,Asia,Southern Asia,32.0,6.0
2017,10.0,18.0,2017-10-18,Panama,Panama,Americas,Central America,1.0,0.0
2017,10.0,18.0,2017-10-18,Paris,France,Europe,Western Europe,8.0,1.0
2017,10.0,18.0,2017-10-18,Poland,Poland,Europe,Eastern Europe,3.0,0.0
2017,10.0,18.0,2017-10-18,Portugal,Portugal,Europe,Southern Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Pyongyang,Korea (Democratic People's Republic of),Asia,Eastern Asia,9.0,0.0
2017,10.0,18.0,2017-10-18,Qatar,Qatar,Asia,Western Asia,0.0,1.0
2017,10.0,18.0,2017-10-18,Quebec,Canada,Americas,Northern America,1.0,0.0
2017,10.0,18.0,2017-10-18,Riyadh,Saudi Arabia,Asia,Western Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Russian Federation,Russian Federation,Europe,Eastern Europe,22.0,2.0
2017,10.0,18.0,2017-10-18,Saudi Arabia,Saudi Arabia,Asia,Western Asia,4.0,0.0
2017,10.0,18.0,2017-10-18,Scotland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Seoul,Korea (Republic of),Asia,Eastern Asia,8.0,0.0
2017,10.0,18.0,2017-10-18,Serbia,Serbia,Europe,Southern Europe,3.0,0.0
2017,10.0,18.0,2017-10-18,Singapore,Singapore,Asia,South-Eastern Asia,2.0,0.0
2017,10.0,18.0,2017-10-18,Somalia,Somalia,Africa,Eastern Africa,1.0,0.0
2017,10.0,18.0,2017-10-18,South Africa,South Africa,Africa,Southern Africa,4.0,0.0
2017,10.0,18.0,2017-10-18,Spain,Spain,Europe,Southern Europe,10.0,0.0
2017,10.0,18.0,2017-10-18,Switzerland,Switzerland,Europe,Western Europe,1.0,0.0
2017,10.0,18.0,2017-10-18,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,32.0,0.0
2017,10.0,18.0,2017-10-18,Tel Aviv-Yafo,Israel,Asia,Western Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Texas,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,18.0,2017-10-18,Thailand,Thailand,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Tokyo,Japan,Asia,Eastern Asia,3.0,0.0
2017,10.0,18.0,2017-10-18,Tokyo 100-0013,Japan,Asia,Eastern Asia,0.0,1.0
2017,10.0,18.0,2017-10-18,Turkey,Turkey,Asia,Western Asia,16.0,0.0
2017,10.0,18.0,2017-10-18,Uganda,Uganda,Africa,Eastern Africa,1.0,0.0
2017,10.0,18.0,2017-10-18,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,31.0,0.0
2017,10.0,18.0,2017-10-18,United States of America,United States of America,Americas,Northern America,1.0,2.0
2017,10.0,18.0,2017-10-18,Utah,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,18.0,2017-10-18,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,South America,1.0,0.0
2017,10.0,18.0,2017-10-18,Viet Nam,Viet Nam,Asia,South-Eastern Asia,0.0,2.0
2017,10.0,18.0,2017-10-18,Wellington,New Zealand,Oceania,Australia and New Zealand,2.0,0.0
2017,10.0,18.0,2017-10-18,Western Province,Sri Lanka,Asia,Southern Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Yangon,Myanmar,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,18.0,2017-10-18,Ä°stanbul,Turkey,Asia,Western Asia,4.0,0.0
2017,10.0,19.0,2017-10-19,Addis Ababa,Ethiopia,Africa,Eastern Africa,1.0,0.0
2017,10.0,19.0,2017-10-19,Afghanistan,Afghanistan,Asia,Southern Asia,8.0,0.0
2017,10.0,19.0,2017-10-19,Alabama,United States of America,Americas,Northern America,0.0,1.0
2017,10.0,19.0,2017-10-19,Anhui,China,Asia,Eastern Asia,2.0,0.0
2017,10.0,19.0,2017-10-19,Ankara,Turkey,Asia,Western Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Argentina,Argentina,Americas,South America,1.0,0.0
2017,10.0,19.0,2017-10-19,Arizona,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,19.0,2017-10-19,Astana,Kazakhstan,Asia,Central Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Australia,Australia,Oceania,Australia and New Zealand,13.0,0.0
2017,10.0,19.0,2017-10-19,Austria,Austria,Europe,Western Europe,1.0,0.0
2017,10.0,19.0,2017-10-19,Baghdad Governorate,Iraq,Asia,Western Asia,9.0,0.0
2017,10.0,19.0,2017-10-19,Beijing,China,Asia,Eastern Asia,12.0,1.0
2017,10.0,19.0,2017-10-19,Beirut,Lebanon,Asia,Western Asia,2.0,0.0
2017,10.0,19.0,2017-10-19,Berlin,Germany,Europe,Western Europe,3.0,2.0
2017,10.0,19.0,2017-10-19,Bhutan,Bhutan,Asia,Southern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Borno,Nigeria,Africa,Western Africa,2.0,0.0
2017,10.0,19.0,2017-10-19,Brasilia - Federal District,Brazil,Americas,South America,8.0,0.0
2017,10.0,19.0,2017-10-19,Brussels,Belgium,Europe,Western Europe,8.0,0.0
2017,10.0,19.0,2017-10-19,Burkina Faso,Burkina Faso,Africa,Western Africa,1.0,0.0
2017,10.0,19.0,2017-10-19,Cairo Governorate,Egypt,Africa,Northern Africa,6.0,0.0
2017,10.0,19.0,2017-10-19,California,United States of America,Americas,Northern America,4.0,1.0
2017,10.0,19.0,2017-10-19,Cambodia,Cambodia,Asia,South-Eastern Asia,4.0,0.0
2017,10.0,19.0,2017-10-19,Canada,Canada,Americas,Northern America,2.0,0.0
2017,10.0,19.0,2017-10-19,Capital District,Venezuela (Bolivarian Republic of),Americas,South America,1.0,0.0
2017,10.0,19.0,2017-10-19,Catalonia,Spain,Europe,Southern Europe,5.0,0.0
2017,10.0,19.0,2017-10-19,Cdmx,Mexico,Americas,Central America,1.0,0.0
2017,10.0,19.0,2017-10-19,Central Province,Sri Lanka,Asia,Southern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Chile,Chile,Americas,South America,1.0,0.0
2017,10.0,19.0,2017-10-19,China,China,Asia,Eastern Asia,41.0,16.0
2017,10.0,19.0,2017-10-19,Colombia,Colombia,Americas,South America,1.0,0.0
2017,10.0,19.0,2017-10-19,Cuba,Cuba,Americas,Caribbean,1.0,0.0
2017,10.0,19.0,2017-10-19,Czechia,Czech Republic,Europe,Eastern Europe,4.0,0.0
2017,10.0,19.0,2017-10-19,Damascus,Syrian Arab Republic,Asia,Western Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,District of Columbia,United States of America,Americas,Northern America,53.0,4.0
2017,10.0,19.0,2017-10-19,Doha,Qatar,Asia,Western Asia,2.0,0.0
2017,10.0,19.0,2017-10-19,Egypt,Egypt,Africa,Northern Africa,6.0,0.0
2017,10.0,19.0,2017-10-19,Ethiopia,Ethiopia,Africa,Eastern Africa,2.0,0.0
2017,10.0,19.0,2017-10-19,Federal Territory Of Kuala Lumpur,Malaysia,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Florida,United States of America,Americas,Northern America,4.0,1.0
2017,10.0,19.0,2017-10-19,France,France,Europe,Western Europe,15.0,0.0
2017,10.0,19.0,2017-10-19,Fujian,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Gaza Strip,"Palestine, State of",Asia,Western Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Geneva,Switzerland,Europe,Western Europe,2.0,0.0
2017,10.0,19.0,2017-10-19,Georgia,Georgia,Asia,Western Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Germany,Germany,Europe,Western Europe,6.0,8.0
2017,10.0,19.0,2017-10-19,Ghazni,Afghanistan,Asia,Southern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Guangdong Province,China,Asia,Eastern Asia,3.0,0.0
2017,10.0,19.0,2017-10-19,Guangxi,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Guizhou,China,Asia,Eastern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Hiroshima,Japan,Asia,Eastern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Hong Kong,Hong Kong,Asia,Eastern Asia,0.0,1.0
2017,10.0,19.0,2017-10-19,Hungary,Hungary,Europe,Eastern Europe,4.0,0.0
2017,10.0,19.0,2017-10-19,Idlib,Syrian Arab Republic,Asia,Western Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Illinois,United States of America,Americas,Northern America,0.0,1.0
2017,10.0,19.0,2017-10-19,India,India,Asia,Southern Asia,3.0,0.0
2017,10.0,19.0,2017-10-19,Indonesia,Indonesia,Asia,South-Eastern Asia,12.0,0.0
2017,10.0,19.0,2017-10-19,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,45.0,0.0
2017,10.0,19.0,2017-10-19,Iraq,Iraq,Asia,Western Asia,27.0,0.0
2017,10.0,19.0,2017-10-19,Israel,Israel,Asia,Western Asia,13.0,0.0
2017,10.0,19.0,2017-10-19,Italy,Italy,Europe,Southern Europe,2.0,0.0
2017,10.0,19.0,2017-10-19,Jakarta,Indonesia,Asia,South-Eastern Asia,6.0,0.0
2017,10.0,19.0,2017-10-19,Jamaica,Jamaica,Americas,Caribbean,2.0,0.0
2017,10.0,19.0,2017-10-19,Japan,Japan,Asia,Eastern Asia,41.0,3.0
2017,10.0,19.0,2017-10-19,Jerusalem,Israel,Asia,Western Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Jiangsu,China,Asia,Eastern Asia,2.0,0.0
2017,10.0,19.0,2017-10-19,Kabul,Afghanistan,Asia,Southern Asia,11.0,0.0
2017,10.0,19.0,2017-10-19,Kazakhstan,Kazakhstan,Asia,Central Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Kenya,Kenya,Africa,Eastern Africa,1.0,0.0
2017,10.0,19.0,2017-10-19,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,44.0,0.0
2017,10.0,19.0,2017-10-19,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,16.0,0.0
2017,10.0,19.0,2017-10-19,Kurdistan Region,Iraq,Asia,Western Asia,2.0,0.0
2017,10.0,19.0,2017-10-19,Lanao Del Sur,Philippines,Asia,South-Eastern Asia,2.0,0.0
2017,10.0,19.0,2017-10-19,Lebanon,Lebanon,Asia,Western Asia,3.0,0.0
2017,10.0,19.0,2017-10-19,Liberia,Liberia,Africa,Western Africa,2.0,0.0
2017,10.0,19.0,2017-10-19,Libya,Libya,Africa,Northern Africa,4.0,0.0
2017,10.0,19.0,2017-10-19,Lima,Peru,Americas,South America,1.0,0.0
2017,10.0,19.0,2017-10-19,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,10.0,0.0
2017,10.0,19.0,2017-10-19,Luxembourg,Luxembourg,Europe,Western Europe,1.0,0.0
2017,10.0,19.0,2017-10-19,Madrid,Spain,Europe,Southern Europe,30.0,0.0
2017,10.0,19.0,2017-10-19,Malaysia,Malaysia,Asia,South-Eastern Asia,2.0,0.0
2017,10.0,19.0,2017-10-19,Maryland,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,19.0,2017-10-19,Mauritania,Mauritania,Africa,Western Africa,1.0,0.0
2017,10.0,19.0,2017-10-19,Metropolitan City Of Milan,Italy,Europe,Southern Europe,2.0,0.0
2017,10.0,19.0,2017-10-19,Metropolitan City Of Rome Capital,Italy,Europe,Southern Europe,6.0,0.0
2017,10.0,19.0,2017-10-19,Metropolitan City Of Venice,Italy,Europe,Southern Europe,2.0,0.0
2017,10.0,19.0,2017-10-19,Mexico,Mexico,Americas,Central America,3.0,0.0
2017,10.0,19.0,2017-10-19,Mogadishu,Somalia,Africa,Eastern Africa,1.0,0.0
2017,10.0,19.0,2017-10-19,Moscow,Russian Federation,Europe,Eastern Europe,17.0,2.0
2017,10.0,19.0,2017-10-19,Myanmar,Myanmar,Asia,South-Eastern Asia,14.0,0.0
2017,10.0,19.0,2017-10-19,Netherlands,Netherlands,Europe,Western Europe,1.0,0.0
2017,10.0,19.0,2017-10-19,New Jersey,United States of America,Americas,Northern America,2.0,1.0
2017,10.0,19.0,2017-10-19,New York,United States of America,Americas,Northern America,7.0,3.0
2017,10.0,19.0,2017-10-19,New Zealand,New Zealand,Oceania,Australia and New Zealand,4.0,0.0
2017,10.0,19.0,2017-10-19,Oklahoma,United States of America,Americas,Northern America,1.0,0.0
2017,10.0,19.0,2017-10-19,Ontario,Canada,Americas,Northern America,1.0,0.0
2017,10.0,19.0,2017-10-19,Pakistan,Pakistan,Asia,Southern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Panama,Panama,Americas,Central America,2.0,0.0
2017,10.0,19.0,2017-10-19,Paris,France,Europe,Western Europe,10.0,1.0
2017,10.0,19.0,2017-10-19,Pennsylvania,United States of America,Americas,Northern America,6.0,0.0
2017,10.0,19.0,2017-10-19,Peru,Peru,Americas,South America,2.0,0.0
2017,10.0,19.0,2017-10-19,Phnom Penh,Cambodia,Asia,South-Eastern Asia,2.0,0.0
2017,10.0,19.0,2017-10-19,Poland,Poland,Europe,Eastern Europe,4.0,0.0
2017,10.0,19.0,2017-10-19,Pyongyang,Korea (Democratic People's Republic of),Asia,Eastern Asia,12.0,0.0
2017,10.0,19.0,2017-10-19,Qatar,Qatar,Asia,Western Asia,8.0,0.0
2017,10.0,19.0,2017-10-19,Quneitra Governorate,Syrian Arab Republic,Asia,Western Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Riyadh,Saudi Arabia,Asia,Western Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Russian Federation,Russian Federation,Europe,Eastern Europe,21.0,2.0
2017,10.0,19.0,2017-10-19,Rwanda,Rwanda,Africa,Eastern Africa,2.0,0.0
2017,10.0,19.0,2017-10-19,Saint Austell Pl26 6Hn,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,1.0,0.0
2017,10.0,19.0,2017-10-19,Saudi Arabia,Saudi Arabia,Asia,Western Asia,9.0,1.0
2017,10.0,19.0,2017-10-19,Seoul,Korea (Republic of),Asia,Eastern Asia,3.0,0.0
2017,10.0,19.0,2017-10-19,Shanghai,China,Asia,Eastern Asia,0.0,1.0
2017,10.0,19.0,2017-10-19,Singapore,Singapore,Asia,South-Eastern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Spain,Spain,Europe,Southern Europe,18.0,0.0
2017,10.0,19.0,2017-10-19,Switzerland,Switzerland,Europe,Western Europe,2.0,0.0
2017,10.0,19.0,2017-10-19,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,24.0,0.0
2017,10.0,19.0,2017-10-19,"Taiwan, Province of China","Taiwan, Province of China",Asia,Eastern Asia,0.0,1.0
2017,10.0,19.0,2017-10-19,Tehran Province,Iran (Islamic Republic of),Asia,Southern Asia,1.0,0.0
2017,10.0,19.0,2017-10-19,Texas,United States of America,Americas,Northern America,4.0,4.0
